EGjIfUky	PositionRankMod	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.1027517209038948	0.17485042735042736	0.07666666666666667	0.5120718864468866	0.13599605522682442	0.31987179487179485	0.08846153846153847	0.6885683760683763
2eFhEVXi	keyBert	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.03433843437040369	0.05454822954822955	0.026666666666666665	0.24443605006105001	0.04792515177130563	0.14551282051282052	0.030769230769230767	0.38408119658119666
H2xzH2ho	keyBert	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.03611326581914817	0.05865079365079365	0.026666666666666665	0.2659867216117216	0.04721560490791261	0.12179487179487179	0.030769230769230767	0.4099358974358974
6GxZhdXM	PositionRankMod	Datasets/DataFiles/bib_tug_dataset_full.parquet	33	32	0.1250405910844574	0.09282308138532697	0.19999999999999996	0.24970516377958016	0.2072893039431478	0.22607687451437447	0.20624999999999996	0.40198969866938616
IcRtkXHt	PositionRankMod	Datasets/DataFiles/bib_tug_dataset_full.parquet	33	32	0.12043273047973754	0.08923864681405029	0.1939393939393939	0.24388053868436005	0.199245365973223	0.21602997696747694	0.19999999999999998	0.3944034192081067
zhjmw25T	keyBert	Datasets/DataFiles/bib_tug_dataset_full.parquet	33	32	0.04563178247218149	0.03398309025762608	0.07272727272727275	0.16258105289289368	0.07942767103467571	0.08830999729437226	0.07500000000000002	0.2686336883602509
LX9zlJtJ	PKE_tfidf	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.008333333333333333	0.01111111111111111	0.006666666666666667	0.1837815425315425	0.011834319526627217	0.02564102564102564	0.007692307692307693	0.21121794871794877
gf8mR9AK	PKE_tfidf	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.008333333333333333	0.01111111111111111	0.006666666666666667	0.1853093203093203	0.011834319526627217	0.02564102564102564	0.007692307692307693	0.19679487179487185
xQAkaxTI	PKE_tfidf	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.008333333333333333	0.01111111111111111	0.006666666666666667	0.18947598697598694	0.011834319526627217	0.02564102564102564	0.007692307692307693	0.20641025641025645
L32dscf0	PKE_kea	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.017628205128205128	0.027777777777777776	0.013333333333333334	0.1040201465201465	0.023739081431389124	0.05448717948717948	0.015384615384615385	0.11923076923076924
YkfSE84i	Textacy_sgrank	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.07513621549427177	0.11905677655677656	0.05787037037037037	0.47180987993487994	0.1040485155869771	0.25576923076923075	0.06677350427350427	0.7164529914529914
LFAmbkOy	Textacy_textrank	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.07046152743723076	0.1100091575091575	0.05500000000000001	0.44395375457875463	0.09840800225415611	0.23974358974358975	0.06346153846153847	0.6474358974358974
RRUedRLC	Textacy_scake	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.07038916515898613	0.10913614163614165	0.055	0.4627887159137159	0.09791490560721329	0.23333333333333336	0.06346153846153846	0.708974358974359
yaWJMZ0p	Textacy_yake	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.024263139295108604	0.03482600732600732	0.02	0.3249651505901506	0.034432234432234435	0.075	0.023076923076923075	0.49732905982905984
TdTy2Err	PKE_textrank	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.01865079365079365	0.03611111111111111	0.013333333333333334	0.1428472222222222	0.023739081431389124	0.05448717948717948	0.015384615384615385	0.1527777777777778
iEK3H3WD	PKE_yake	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.030904558404558403	0.049722222222222216	0.02333333333333333	0.14301739926739926	0.04397525551371706	0.1346153846153846	0.02692307692307692	0.1996794871794872
LUq5AxzC	PositionRankMod	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.1027517209038948	0.17485042735042736	0.07666666666666667	0.5185889804639806	0.13599605522682442	0.31987179487179485	0.08846153846153847	0.6872863247863249
538Gl9vQ	PositionRankMod	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.1027517209038948	0.17485042735042736	0.07666666666666667	0.5148496642246643	0.13599605522682442	0.31987179487179485	0.08846153846153847	0.6885683760683763
6It1Y8o2	PositionRankMod	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.11111773397579022	0.1862789987789988	0.08333333333333334	0.5294223137973139	0.1469850662158354	0.3391025641025642	0.09615384615384617	0.7273504273504273
BnyzrDHN	PositionRankMod	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.1027517209038948	0.17485042735042736	0.07666666666666667	0.5148496642246643	0.13599605522682442	0.31987179487179485	0.08846153846153847	0.6885683760683763
644UYSiI	PositionRankMod	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.09798981614199004	0.16651709401709403	0.07333333333333335	0.525729293854294	0.12958579881656804	0.3006410256410256	0.08461538461538463	0.7045940170940173
Z1TwVlQw	PositionRankMod	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.11111773397579022	0.1862789987789988	0.08333333333333334	0.527766330891331	0.1469850662158354	0.3391025641025642	0.09615384615384617	0.7286324786324788
KSmA6qfi	PositionRankMod	Datasets/DataFiles/bib_tug_dataset_full.parquet	33	32	0.13573834531250598	0.10057965561917392	0.2181818181818182	0.26899408685011167	0.22756404930013	0.2520700653513153	0.225	0.44201823928386424
vn5sY4JP	PositionRankMod	Datasets/DataFiles/bib_tug_dataset_full.parquet	33	32	0.14399150375065384	0.10716318090868378	0.2303030303030303	0.2882064237438083	0.24061687544070773	0.26684335629648126	0.2375	0.4730875822672698
lJJFmVZc	PKE_yake	Datasets/DataFiles/bib_tug_dataset_full.parquet	33	32	0.019754431290570675	0.014054583975532591	0.033333333333333326	0.13871566702923901	0.030745706177207725	0.03075847763347763	0.031249999999999997	0.18357004685129685
NHOwo4Fd	Textacy_sgrank	Datasets/DataFiles/bib_tug_dataset_full.parquet	33	32	0.07394825114637085	0.05382951695857075	0.1212121212121212	0.3504297350121128	0.12314005060566256	0.1321086032023532	0.12499999999999999	0.5761452595436971
BCXIG59L	Textacy_textrank	Datasets/DataFiles/bib_tug_dataset_full.parquet	33	32	0.0825755458166894	0.06126591584856366	0.13333333333333333	0.3436247796461898	0.1385692513391396	0.1522897675241425	0.1375	0.562722903543216
TqcUiEhq	PKE_textrank	Datasets/DataFiles/bib_tug_dataset_full.parquet	33	32	0.014549814416124577	0.011466414569181366	0.02121212121212121	0.1767581269201968	0.02385744271965079	0.027764596514596514	0.021875	0.21140107866670366
z4WWBEYX	PositionRankMod	Datasets/DataFiles/bib_tug_dataset_full.parquet	296	242	0.09661495760334295	0.11527982846965039	0.09395645645645653	0.3234661746150718	0.1545436803911714	0.32746040690255585	0.11492194674012865	0.5304691568379585
PlLcTzCe	Textacy_sgrank	Datasets/DataFiles/bib_tug_dataset_full.parquet	296	242	0.07321949024602237	0.08607021932873321	0.07330544830544831	0.3737158774767618	0.11748022708811284	0.23825265643447457	0.08924963924963927	0.5999405830242608
rhlxqulQ	keyBert	Datasets/DataFiles/bib_tug_dataset_full.parquet	296	242	0.05570949532856733	0.06492477242864235	0.055405405405405325	0.2452569260836482	0.09039209154016095	0.19018893182116323	0.06776859504132222	0.4004960814361644
5jTlVK8M	Textacy_textrank	Datasets/DataFiles/bib_tug_dataset_full.parquet	296	242	0.06995127722255154	0.08211022287163924	0.07041505791505794	0.37395713095427685	0.11115589951957422	0.2199928744350232	0.08571428571428573	0.5781285031543295
ubyJgNwx	BertEmbedRank	Datasets/DataFiles/bib_tug_dataset_full.parquet	30	26	0.055097680097680096	0.10416666666666666	0.04000000000000001	0.44864743589743583	0.07327928481774636	0.2019230769230769	0.04615384615384616	0.5785256410256411
1BkTpvSp	BertEmbedRank	Datasets/DataFiles/bib_tug_dataset_full.parquet	33	32	0.11428237698529109	0.08986760356308802	0.1787878787878788	0.3751487206425595	0.18756143770790765	0.21755618513431016	0.184375	0.5092882956164206
ZmHW0JLL	BertEmbedRank	Datasets/DataFiles/bib_tug_dataset_full.parquet	296	242	0.07148020864377949	0.0855450974220324	0.06900337837837837	0.3880465657536576	0.11344133869496556	0.23114155128617944	0.084400826446281	0.5198240518554864
